url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_at_signs,num_slashes,num_equals,num_ampersands,num_percent,num_question,digit_ratio,letter_ratio,url_entropy,domain_entropy,num_subdomains,has_https,has_ip,has_port,has_at_sign,has_double_slash,domain_has_digit,too_many_subdomains,suspicious_tld,n_suspicious_keywords,has_suspicious_keyword,has_brand_in_domain,brand_impersonation,domain_age_days
49,10,27,0,1,3,0,0,5,0,0,0,0,0.1224,0.6735,4.4998,2.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,13,10,0,4,0,0,0,3,0,0,0,0,0.3333,0.4,4.0566,2.8151,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
30,13,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8333,3.9144,3.0851,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,4,6,0,2,0,0,0,3,0,0,0,0,0.0,0.76,3.9737,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,3.9217,2.4226,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
43,7,7,16,1,0,0,0,3,1,0,0,1,0.0,0.7907,4.1406,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
21,4,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7619,3.8802,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
68,13,48,0,4,1,1,0,5,0,0,0,0,0.4118,0.4118,4.4624,2.5654,0,0,1,0,0,0,1,0,0,1,1,0,0,-1
29,9,0,7,1,0,0,0,2,1,0,0,1,0.0,0.7931,4.0213,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,13,6,0,3,0,0,0,3,0,0,0,0,0.4615,0.2692,3.7091,2.8151,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
35,9,14,0,1,0,0,0,4,0,0,0,0,0.0,0.8286,4.1287,2.9477,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,4.0061,2.6612,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
78,9,48,0,3,5,0,0,4,0,0,0,0,0.2692,0.5641,4.5519,3.1699,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
35,0,17,0,2,0,0,0,4,0,0,0,0,0.0,0.8,4.1287,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,3.8214,2.6892,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
65,8,37,0,2,4,0,0,3,0,0,0,0,0.3231,0.5231,4.6281,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,-1
50,10,28,0,1,1,0,0,4,0,0,0,0,0.0,0.86,4.1191,2.7219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
44,8,24,0,1,2,0,0,4,0,0,0,0,0.0909,0.7273,4.1441,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
90,7,35,0,4,5,1,0,4,0,0,0,0,0.0778,0.7556,5.0906,2.5216,2,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,9,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8276,3.9523,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,10,5,0,1,1,0,0,3,0,0,0,0,0.0,0.7778,3.708,2.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
40,13,15,0,4,0,1,0,3,0,0,0,0,0.425,0.325,4.1939,2.7193,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
24,8,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7917,3.6887,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
86,24,47,0,2,4,0,0,4,0,0,0,0,0.2442,0.6279,4.6848,3.6573,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
32,3,15,0,2,0,0,0,4,0,0,0,0,0.0,0.7812,3.715,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.4,0.32,3.7533,2.6612,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
40,14,14,0,1,0,0,0,3,0,0,0,0,0.0,0.875,3.966,3.0391,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,2,13,0,1,0,0,0,4,0,0,0,0,0.0,0.7692,3.7962,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,7,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8214,3.9677,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,15,11,0,3,0,1,0,3,0,0,0,0,0.3939,0.3636,4.3697,3.0062,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
50,5,33,0,1,3,0,0,5,0,0,0,0,0.1,0.7,4.5093,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,11,16,0,4,0,0,0,4,0,0,0,0,0.2941,0.4412,4.4404,3.0272,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
39,4,7,16,1,0,0,0,3,1,0,0,1,0.0,0.7949,4.221,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,6,10,0,2,0,0,0,3,0,0,0,0,0.0,0.7857,3.9408,2.2516,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
40,4,24,0,1,2,0,0,4,0,0,0,0,0.1,0.7,4.0128,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,13,2,0,3,0,0,0,3,0,0,0,0,0.5357,0.1786,3.7709,2.6612,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
38,18,0,7,1,0,0,0,2,1,0,0,1,0.0,0.8421,4.3591,3.6144,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
24,13,4,0,3,0,0,0,3,0,0,0,0,0.4167,0.2917,3.7406,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
42,10,20,0,1,0,0,0,5,0,0,0,0,0.0,0.8333,4.2228,2.8464,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
65,10,37,0,2,4,0,0,3,0,0,0,0,0.3231,0.5231,4.7794,3.1219,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
21,2,7,0,1,0,0,0,3,0,0,0,0,0.0,0.7619,3.7849,1.0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
24,6,0,6,1,0,0,0,2,1,0,0,1,0.0417,0.7083,3.7721,1.9183,0,1,0,0,0,0,0,0,0,1,1,1,1,-1
29,12,10,0,4,0,0,0,3,0,0,0,0,0.3103,0.4138,4.1423,3.0221,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
49,11,26,0,1,1,0,0,6,0,0,0,0,0.0,0.8163,4.1659,2.6635,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.9683,2.6032,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,4.0179,2.4956,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.8471,2.1997,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
24,12,5,0,3,0,0,0,3,0,0,0,0,0.4167,0.2917,3.7406,2.4591,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
32,9,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8125,3.965,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
22,5,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.7544,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,7,11,0,2,0,0,0,3,0,0,0,0,0.0,0.8,3.8314,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
52,27,13,0,1,0,0,0,4,0,0,0,0,0.0,0.8846,4.0621,3.4579,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,11,7,0,4,0,0,0,3,0,0,0,0,0.4194,0.2903,4.0023,2.5949,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
35,12,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8286,3.9002,3.2516,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,15,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8438,4.1403,3.1396,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,15,2,0,3,0,0,0,3,0,0,0,0,0.5667,0.1667,3.6981,2.7396,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,7,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8148,3.7821,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,10,21,0,1,0,0,0,5,0,0,0,0,0.1163,0.7209,4.2664,2.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,3,14,0,1,0,0,0,4,0,0,0,0,0.1379,0.6552,4.3063,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
90,31,47,0,2,8,0,0,4,0,0,0,0,0.2111,0.6222,4.7346,3.5876,0,0,0,0,0,0,0,0,0,1,1,0,0,-1
42,8,22,0,1,1,0,0,5,0,0,0,0,0.1429,0.6667,4.1538,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.5744,2.6258,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
36,13,16,0,3,0,1,0,4,0,0,0,0,0.3056,0.4444,4.4823,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
53,7,21,0,5,0,0,0,3,0,0,0,0,0.0566,0.7736,4.358,2.5216,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,13,2,0,3,0,0,0,3,0,0,0,0,0.5357,0.1786,3.744,2.8731,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
32,13,12,0,4,0,0,0,3,0,0,0,0,0.3438,0.4062,4.1639,2.7193,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
28,14,7,0,4,0,0,0,3,0,0,0,0,0.4643,0.25,3.4408,2.4677,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
35,4,20,0,1,0,0,0,4,0,0,0,0,0.0286,0.8,4.036,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
43,20,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8605,4.1734,3.6464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
46,7,27,0,1,2,0,0,5,0,0,0,0,0.1304,0.6739,4.4022,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
39,8,19,0,1,1,0,0,5,0,0,0,0,0.0,0.7949,4.0579,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,7,13,0,3,0,0,0,3,0,0,0,0,0.1395,0.6744,4.4083,2.5216,1,0,0,1,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.7814,2.4956,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,3.9573,2.7899,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
21,2,7,0,1,0,0,0,3,0,0,0,0,0.0476,0.7143,3.8802,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
30,15,8,0,4,0,0,0,3,0,0,0,0,0.4,0.3333,3.9647,2.8226,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
80,20,47,0,2,6,0,0,4,0,0,0,0,0.2,0.6375,4.6766,3.0037,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
40,7,10,0,2,0,0,0,4,0,0,0,0,0.025,0.8,4.2128,2.1281,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
25,11,7,0,3,0,0,0,3,0,0,0,0,0.48,0.24,3.6733,2.5949,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
36,11,0,12,1,0,0,0,2,1,0,0,1,0.0,0.8333,4.2317,3.4594,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,4,9,0,1,1,0,0,3,0,0,0,0,0.0,0.76,3.8333,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
89,30,47,0,2,8,0,0,4,0,0,0,0,0.236,0.5955,4.7452,3.6981,0,0,0,0,0,0,0,0,0,1,1,0,0,-1
35,9,14,0,1,0,0,0,4,0,0,0,0,0.0,0.8286,4.0576,2.9477,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
70,13,37,0,2,4,0,0,3,0,0,0,0,0.2571,0.6,4.8364,3.1808,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
39,6,21,0,1,0,0,0,5,0,0,0,0,0.1282,0.6923,3.9972,1.7925,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
37,7,12,0,2,0,0,0,4,0,0,0,0,0.1351,0.6757,4.4119,2.5216,1,0,0,0,0,0,0,0,0,0,0,0,0,-1
40,3,14,10,1,0,2,0,4,1,0,0,1,0.175,0.575,4.6719,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,9,7,0,1,0,0,0,3,0,0,0,0,0.0,0.8214,4.0122,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,4.0518,2.7193,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
98,38,47,0,2,7,0,0,4,0,0,0,0,0.2143,0.6429,4.8613,3.9579,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
33,12,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8485,3.7408,2.8554,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
30,10,8,0,1,0,0,0,3,0,0,0,0,0.0,0.8333,3.8981,2.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,4.0144,2.8226,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
23,12,4,0,3,0,0,0,3,0,0,0,0,0.4348,0.2609,3.5555,2.6887,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
43,13,23,0,4,0,0,0,4,0,0,0,0,0.2558,0.5349,4.2459,2.5654,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.9683,2.5074,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
66,9,37,0,2,4,0,0,3,0,0,0,0,0.3485,0.5,4.6613,2.4194,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
22,5,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.6292,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,6,0,7,1,0,0,0,2,1,0,0,1,0.0,0.7692,4.1329,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,12,15,0,2,0,0,0,4,0,0,0,0,0.093,0.7209,4.1734,3.2516,0,0,0,1,0,0,0,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,3.8667,2.3962,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,3,17,0,2,1,0,0,4,0,0,0,0,0.0,0.7647,3.8337,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,14,10,0,3,0,0,0,4,0,0,0,0,0.4194,0.3226,4.0181,2.6456,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
39,13,14,0,1,0,0,0,4,0,0,0,0,0.0,0.8462,4.2017,3.3927,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,7,9,0,1,0,0,0,3,0,0,0,0,0.0714,0.75,3.9138,2.8074,0,1,0,0,0,0,1,0,0,0,0,0,0,-1
25,8,5,0,1,1,0,0,3,0,0,0,0,0.0,0.76,4.0537,2.75,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
25,11,7,0,3,0,0,0,3,0,0,0,0,0.36,0.36,3.8333,2.5949,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
31,8,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8065,4.1155,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,7,12,0,1,0,0,0,4,0,0,0,0,0.129,0.6774,4.0636,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.7821,2.5221,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
24,7,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7917,3.7721,2.8074,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,4.0289,2.8731,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
41,3,24,0,2,2,0,0,4,0,0,0,0,0.0976,0.6829,4.0227,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
46,13,21,0,1,1,0,0,4,0,0,0,0,0.0,0.8478,4.056,3.2389,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,8,15,0,1,0,0,0,4,0,0,0,0,0.0,0.8286,4.229,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,13,7,0,1,0,0,0,3,0,0,0,0,0.0,0.8438,3.9261,3.027,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
31,8,11,0,1,0,0,0,4,0,0,0,0,0.0,0.8065,4.1313,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
22,5,6,0,1,0,0,0,3,0,0,0,0,0.0,0.7727,3.6978,1.9219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
38,5,14,0,2,0,0,0,4,0,0,0,0,0.1316,0.6842,4.5439,1.9219,1,1,0,0,0,0,0,0,0,1,1,1,0,-1
29,12,10,0,4,0,0,0,4,0,0,0,0,0.3103,0.3793,3.699,2.6887,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
36,13,16,0,4,0,0,0,4,0,0,0,0,0.3056,0.4444,4.2601,2.6612,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
28,13,2,0,3,0,0,0,3,0,0,0,0,0.5357,0.1786,3.6726,2.6612,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
70,16,37,0,2,4,0,0,3,0,0,0,0,0.2857,0.5714,4.6134,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,14,14,0,4,0,0,0,4,0,0,0,0,0.3429,0.4,4.022,2.6456,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
32,5,7,8,1,0,0,0,3,1,0,0,1,0.0,0.7812,4.2181,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
24,7,6,0,1,0,0,0,3,0,0,0,0,0.0,0.7917,3.5221,2.5216,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9987,2.5027,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.962,2.8424,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
34,14,7,0,4,0,0,0,3,0,0,0,0,0.4706,0.2647,3.9032,2.6456,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
32,15,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8438,3.8667,3.3736,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
58,17,25,0,3,2,0,0,6,0,0,0,0,0.0517,0.7414,4.3514,3.4548,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,14,5,0,3,0,0,0,3,0,0,0,0,0.4231,0.3077,3.8151,2.7885,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
29,6,8,0,2,0,0,0,3,0,0,0,0,0.0,0.7931,3.9354,1.9183,0,1,0,0,0,0,0,0,0,1,1,1,1,-1
30,15,4,0,1,0,0,0,3,0,0,0,0,0.0,0.8333,3.8062,3.1899,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.4,0.32,3.9435,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
68,13,48,0,4,1,1,0,5,0,0,0,0,0.4412,0.3824,4.2898,2.5654,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
21,4,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7619,3.749,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
41,11,7,10,1,0,0,0,3,1,0,0,1,0.0,0.8293,4.0162,2.8454,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,16,15,0,1,0,0,0,4,0,0,0,0,0.0,0.8605,4.1467,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,9,5,0,2,1,0,0,3,0,0,0,0,0.0,0.75,3.8693,2.9477,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
33,14,12,0,4,0,0,0,3,0,0,0,0,0.3636,0.3939,4.1273,2.6456,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
28,7,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8214,3.9408,2.2359,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,4,9,0,1,0,0,0,4,0,0,0,0,0.0,0.76,3.7835,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
34,9,13,0,1,0,0,0,4,0,0,0,0,0.0,0.8235,3.8888,2.5033,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,6,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7826,3.7951,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
43,10,21,0,1,0,0,0,5,0,0,0,0,0.1163,0.7209,4.1558,2.6464,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,8,9,0,1,0,0,0,3,0,0,0,0,0.0,0.8276,3.8833,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,5,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8148,3.8282,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
49,13,29,0,4,0,0,0,5,0,0,0,0,0.4286,0.3673,4.3753,2.4493,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
40,11,17,0,1,2,0,0,4,0,0,0,0,0.0,0.8,3.9939,3.2776,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,3.7539,2.2296,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
37,4,22,0,1,0,1,0,4,0,0,0,0,0.0,0.8108,4.2062,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,3.9292,2.6258,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
33,13,7,0,4,0,0,0,3,0,0,0,0,0.4545,0.2727,3.9683,2.9689,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.8282,2.8554,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
42,11,19,0,1,2,0,0,5,0,0,0,0,0.0,0.7857,4.1329,3.0958,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,5,0,6,1,0,0,0,2,1,0,0,1,0.0435,0.6957,4.0018,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,13,5,0,3,0,0,0,3,0,0,0,0,0.44,0.28,3.8635,2.8731,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,3.7386,2.3962,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
27,12,2,0,3,0,0,0,3,0,0,0,0,0.5185,0.1852,3.4542,2.3554,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
25,11,7,0,3,0,0,0,3,0,0,0,0,0.48,0.24,3.7231,2.5949,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
34,5,7,10,1,0,0,0,3,1,0,0,1,0.0,0.7941,4.1607,2.3219,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
23,6,5,0,1,0,0,0,3,0,0,0,0,0.0,0.7826,3.8492,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
36,12,9,0,2,0,0,0,3,0,0,0,0,0.0,0.8333,4.2845,3.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
37,11,14,0,1,0,0,0,4,0,0,0,0,0.0,0.8378,3.9023,2.8454,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,11,9,0,1,1,0,0,3,0,0,0,0,0.0,0.8125,4.0542,3.0958,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
32,12,7,0,4,0,0,0,3,0,0,0,0,0.4375,0.2812,4.0778,2.6887,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
32,3,17,0,1,0,0,0,4,0,0,0,0,0.0,0.8125,3.9528,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
88,28,47,0,2,5,0,0,4,0,0,0,0,0.2614,0.6023,4.8828,3.7359,0,1,0,0,0,0,0,0,0,1,1,0,0,-1
37,15,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8649,3.7258,2.9232,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
26,14,5,0,3,0,0,0,3,0,0,0,0,0.4231,0.3077,3.8731,2.8963,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
25,14,4,0,3,0,0,0,3,0,0,0,0,0.48,0.24,3.5329,2.306,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
23,3,8,0,1,0,0,0,3,0,0,0,0,0.0,0.7826,3.6753,0.9183,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
59,6,41,0,1,5,0,0,4,0,0,0,0,0.2881,0.5254,4.3971,1.9183,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.6075,2.5567,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
23,3,8,0,1,0,0,0,3,0,0,0,0,0.0,0.7826,4.056,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,3,0,12,1,0,0,0,2,1,0,0,1,0.0,0.7857,3.8963,1.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,14,2,0,3,0,0,0,3,0,0,0,0,0.5517,0.1724,3.7454,2.6106,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
39,11,7,8,1,0,0,0,3,1,0,0,1,0.0,0.8205,4.3168,3.2776,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
28,6,10,0,1,0,0,0,3,0,0,0,0,0.0,0.8214,3.655,2.585,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
29,15,7,0,3,0,1,0,3,0,0,0,0,0.5517,0.1724,3.8144,2.7899,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
35,8,15,0,1,0,0,0,4,0,0,0,0,0.0,0.8286,3.7719,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
25,8,5,0,1,1,0,0,3,0,0,0,0,0.0,0.76,3.9737,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
27,13,7,0,3,0,0,0,3,0,0,0,0,0.4074,0.3333,3.7821,2.6032,0,0,1,0,0,0,1,0,0,0,0,0,0,-1
26,9,5,0,1,0,0,0,3,0,0,0,0,0.0,0.8077,3.6903,2.7255,0,1,0,0,0,0,0,0,0,0,0,0,0,-1
35,15,7,0,4,0,0,0,3,0,0,0,0,0.4857,0.2571,4.022,2.8226,0,0,1,1,0,0,1,0,0,0,0,0,0,-1
